event_id,ts,proba,old_status,new_status,resolution_source,logged_at
6549,2025-11-23T11:16:33,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:45
6550,2025-11-23T11:16:33,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:45
6551,2025-11-23T11:16:34,0.115,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:45
6560,2025-11-23T11:16:39,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:45
6566,2025-11-23T11:16:43,0.18,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:45
6574,2025-11-23T11:16:48,0.0375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:45
6601,2025-11-23T11:17:02,0.32,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:45
6602,2025-11-23T11:17:02,0.0575,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:46
6605,2025-11-23T11:17:05,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6617,2025-11-23T11:17:11,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6623,2025-11-23T11:17:15,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6626,2025-11-23T11:17:17,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6644,2025-11-23T11:17:26,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6646,2025-11-23T11:17:29,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6655,2025-11-23T11:17:33,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6658,2025-11-23T11:17:34,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6664,2025-11-23T11:17:39,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6668,2025-11-23T11:17:41,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6685,2025-11-23T11:17:50,0.115,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6687,2025-11-23T11:17:52,0.04,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6694,2025-11-23T11:17:56,0.04,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:46
6713,2025-11-23T11:18:07,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:46
6728,2025-11-23T11:18:16,0.44,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:46
6744,2025-11-23T11:18:25,0.035,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6753,2025-11-23T11:18:30,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6757,2025-11-23T11:18:33,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6764,2025-11-23T11:18:36,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6766,2025-11-23T11:18:37,0.315,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:47
6769,2025-11-23T11:18:40,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6821,2025-11-23T11:19:10,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6828,2025-11-23T11:19:13,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6839,2025-11-23T11:19:21,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6845,2025-11-23T11:19:24,0.2475,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:47
6851,2025-11-23T11:19:28,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6868,2025-11-23T11:19:38,0.1025,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:47
6881,2025-11-23T11:19:45,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6887,2025-11-23T11:19:48,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6890,2025-11-23T11:19:50,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:47
6898,2025-11-23T11:19:55,0.0425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6900,2025-11-23T11:19:56,0.1175,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:48
6914,2025-11-23T11:20:04,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6918,2025-11-23T11:20:07,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6927,2025-11-23T11:20:12,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6942,2025-11-23T11:20:22,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6948,2025-11-23T11:20:25,0.0275,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6951,2025-11-23T11:20:26,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6959,2025-11-23T11:20:31,0.035,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6963,2025-11-23T11:20:33,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6965,2025-11-23T11:20:34,0.2475,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:48
6969,2025-11-23T11:20:38,0.0475,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:48
6974,2025-11-23T11:20:40,0.1175,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:48
6982,2025-11-23T11:20:44,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6990,2025-11-23T11:20:49,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
6993,2025-11-23T11:20:51,0.0425,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:48
6995,2025-11-23T11:20:53,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:48
7001,2025-11-23T11:20:56,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7015,2025-11-23T11:21:05,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7030,2025-11-23T11:21:13,0.18,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:49
7032,2025-11-23T11:21:15,0.115,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7034,2025-11-23T11:21:15,0.0375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7052,2025-11-23T11:21:26,0.03,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7057,2025-11-23T11:21:29,0.0425,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:49
7062,2025-11-23T11:21:32,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7067,2025-11-23T11:21:35,0.2125,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:49
7068,2025-11-23T11:21:35,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7077,2025-11-23T11:21:41,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7089,2025-11-23T11:21:47,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7093,2025-11-23T11:21:49,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7094,2025-11-23T11:21:50,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7103,2025-11-23T11:21:55,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7152,2025-11-23T11:22:22,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:49
7164,2025-11-23T11:22:28,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7168,2025-11-23T11:22:31,0.1425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7179,2025-11-23T11:22:37,0.3875,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7183,2025-11-23T11:22:39,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7195,2025-11-23T11:22:46,0.035,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7197,2025-11-23T11:22:47,0.44,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:50
7198,2025-11-23T11:22:48,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7203,2025-11-23T11:22:50,0.045,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7204,2025-11-23T11:22:51,0.0375,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:50
7214,2025-11-23T11:22:57,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7215,2025-11-23T11:22:58,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:50
7222,2025-11-23T11:23:01,0.12,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:50
7223,2025-11-23T11:23:01,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7239,2025-11-23T11:23:11,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7247,2025-11-23T11:23:16,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:50
7248,2025-11-23T11:23:17,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:51
7255,2025-11-23T11:23:21,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:51
7268,2025-11-23T11:23:28,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:51
7272,2025-11-23T11:23:30,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7276,2025-11-23T11:23:33,0.0575,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:52
7280,2025-11-23T11:23:35,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7289,2025-11-23T11:23:40,0.115,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:52
7290,2025-11-23T11:23:40,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7292,2025-11-23T11:23:42,0.355,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7293,2025-11-23T11:23:42,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7297,2025-11-23T11:23:44,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7303,2025-11-23T11:23:49,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7329,2025-11-23T11:24:09,0.315,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:52
7338,2025-11-23T11:24:14,0.1375,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:52
7349,2025-11-23T11:24:21,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7351,2025-11-23T11:24:22,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7353,2025-11-23T11:24:23,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7363,2025-11-23T11:24:29,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:52
7377,2025-11-23T11:24:37,0.2125,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:53
7378,2025-11-23T11:24:37,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7391,2025-11-23T11:24:46,0.0275,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7392,2025-11-23T11:24:46,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7393,2025-11-23T11:24:47,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7394,2025-11-23T11:24:47,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7401,2025-11-23T11:24:51,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7402,2025-11-23T11:24:52,0.1925,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:53
7403,2025-11-23T11:24:52,0.115,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:53
7404,2025-11-23T11:24:53,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7405,2025-11-23T11:24:53,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7406,2025-11-23T11:24:54,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7407,2025-11-23T11:24:54,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7408,2025-11-23T11:24:56,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7411,2025-11-23T11:24:57,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:53
7412,2025-11-23T11:24:58,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:53
7413,2025-11-23T11:24:58,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7414,2025-11-23T11:24:59,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7415,2025-11-23T11:24:59,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7416,2025-11-23T11:25:00,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7417,2025-11-23T11:25:00,0.205,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:54
7418,2025-11-23T11:25:00,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7419,2025-11-23T11:25:01,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7420,2025-11-23T11:25:01,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7422,2025-11-23T11:25:03,0.1025,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:54
7423,2025-11-23T11:25:04,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7424,2025-11-23T11:25:04,0.1925,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:54
7425,2025-11-23T11:25:05,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7426,2025-11-23T11:25:05,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:54
7427,2025-11-23T11:25:07,0.1925,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:54
7428,2025-11-23T11:25:07,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7429,2025-11-23T11:25:08,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7430,2025-11-23T11:25:08,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7431,2025-11-23T11:25:09,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7432,2025-11-23T11:25:09,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7433,2025-11-23T11:25:10,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7434,2025-11-23T11:25:10,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7436,2025-11-23T11:25:11,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7437,2025-11-23T11:25:12,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7438,2025-11-23T11:25:12,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7439,2025-11-23T11:25:14,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7440,2025-11-23T11:25:14,0.315,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:55
7441,2025-11-23T11:25:15,0.2325,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:55
7442,2025-11-23T11:25:15,0.1425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7443,2025-11-23T11:25:16,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7444,2025-11-23T11:25:16,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7445,2025-11-23T11:25:17,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:55
7447,2025-11-23T11:25:17,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7448,2025-11-23T11:25:18,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7449,2025-11-23T11:25:18,0.115,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:56
7450,2025-11-23T11:25:20,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7451,2025-11-23T11:25:20,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7452,2025-11-23T11:25:21,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7453,2025-11-23T11:25:21,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7454,2025-11-23T11:25:22,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7456,2025-11-23T11:25:23,0.12,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7457,2025-11-23T11:25:23,0.205,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7460,2025-11-23T11:25:25,0.1425,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:56
7462,2025-11-23T11:25:27,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7463,2025-11-23T11:25:27,0.0525,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7464,2025-11-23T11:25:28,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7465,2025-11-23T11:25:28,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7466,2025-11-23T11:25:29,0.1375,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:56
7467,2025-11-23T11:25:29,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7468,2025-11-23T11:25:30,0.1925,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:57
7469,2025-11-23T11:25:30,0.18,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7471,2025-11-23T11:25:32,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7472,2025-11-23T11:25:33,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:57
7473,2025-11-23T11:25:33,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7474,2025-11-23T11:25:34,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7475,2025-11-23T11:25:34,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7476,2025-11-23T11:25:35,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7477,2025-11-23T11:25:35,0.3875,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:57
7478,2025-11-23T11:25:36,0.1925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7480,2025-11-23T11:25:37,0.0325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7486,2025-11-23T11:25:41,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7487,2025-11-23T11:25:41,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7489,2025-11-23T11:25:42,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:57
7490,2025-11-23T11:25:42,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7491,2025-11-23T11:25:43,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7493,2025-11-23T11:25:44,0.05,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7494,2025-11-23T11:25:44,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7495,2025-11-23T11:25:46,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7496,2025-11-23T11:25:46,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7497,2025-11-23T11:25:47,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7498,2025-11-23T11:25:47,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7500,2025-11-23T11:25:48,0.1175,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:58
7501,2025-11-23T11:25:49,0.315,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7502,2025-11-23T11:25:49,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7503,2025-11-23T11:25:50,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7504,2025-11-23T11:25:50,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7506,2025-11-23T11:25:52,0.32,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:35:58
7507,2025-11-23T11:25:52,0.2125,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7508,2025-11-23T11:25:53,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:58
7509,2025-11-23T11:25:53,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:59
7510,2025-11-23T11:25:54,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:35:59
7511,2025-11-23T11:25:54,0.9925,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7512,2025-11-23T11:25:55,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7513,2025-11-23T11:25:55,0.0325,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:36:00
7514,2025-11-23T11:25:56,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7516,2025-11-23T11:25:58,0.12,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:36:00
7517,2025-11-23T11:25:58,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7518,2025-11-23T11:25:59,0.1175,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7519,2025-11-23T11:25:59,0.32,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7520,2025-11-23T11:26:00,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7521,2025-11-23T11:26:00,0.44,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7523,2025-11-23T11:26:01,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:00
7524,2025-11-23T11:26:02,0.0325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
7525,2025-11-23T11:26:03,0.99,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
7526,2025-11-23T11:26:04,0.035,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
7527,2025-11-23T11:26:04,0.205,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:36:01
7528,2025-11-23T11:26:04,1.0,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
7529,2025-11-23T11:26:05,0.0375,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:36:01
7530,2025-11-23T11:26:05,0.1425,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
7531,2025-11-23T11:26:06,0.045,PENDING,CONFIRMED_LEGIT,AUTO_DEMO,2025-11-24T20:36:01
7532,2025-11-23T11:26:06,0.1,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
7533,2025-11-23T11:26:07,0.2325,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
7538,2025-11-23T11:26:10,0.1025,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
7541,2025-11-23T11:26:12,0.2475,PENDING,CONFIRMED_FRAUD,AUTO_DEMO,2025-11-24T20:36:01
