event_id,ts,proba,status,customer_response,resolution_source,updated_at
7442,2025-11-23T11:25:15,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7443,2025-11-23T11:25:16,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7444,2025-11-23T11:25:16,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7445,2025-11-23T11:25:17,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7447,2025-11-23T11:25:17,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7448,2025-11-23T11:25:18,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7449,2025-11-23T11:25:18,0.115,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7450,2025-11-23T11:25:20,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7451,2025-11-23T11:25:20,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7452,2025-11-23T11:25:21,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7453,2025-11-23T11:25:21,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7454,2025-11-23T11:25:22,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7456,2025-11-23T11:25:23,0.12,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7457,2025-11-23T11:25:23,0.205,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7460,2025-11-23T11:25:25,0.1425,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7462,2025-11-23T11:25:27,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7463,2025-11-23T11:25:27,0.0525,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7464,2025-11-23T11:25:28,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7465,2025-11-23T11:25:28,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7466,2025-11-23T11:25:29,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7467,2025-11-23T11:25:29,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7468,2025-11-23T11:25:30,0.1925,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7469,2025-11-23T11:25:30,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7471,2025-11-23T11:25:32,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7472,2025-11-23T11:25:33,0.3875,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7473,2025-11-23T11:25:33,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7474,2025-11-23T11:25:34,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7475,2025-11-23T11:25:34,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7476,2025-11-23T11:25:35,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7477,2025-11-23T11:25:35,0.3875,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7478,2025-11-23T11:25:36,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7480,2025-11-23T11:25:37,0.0325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7486,2025-11-23T11:25:41,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7487,2025-11-23T11:25:41,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7489,2025-11-23T11:25:42,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7490,2025-11-23T11:25:42,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7491,2025-11-23T11:25:43,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7493,2025-11-23T11:25:44,0.05,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7494,2025-11-23T11:25:44,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7495,2025-11-23T11:25:46,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7496,2025-11-23T11:25:46,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7497,2025-11-23T11:25:47,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7498,2025-11-23T11:25:47,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7500,2025-11-23T11:25:48,0.1175,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7501,2025-11-23T11:25:49,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7502,2025-11-23T11:25:49,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7503,2025-11-23T11:25:50,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7504,2025-11-23T11:25:50,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7506,2025-11-23T11:25:52,0.32,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7507,2025-11-23T11:25:52,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7508,2025-11-23T11:25:53,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7509,2025-11-23T11:25:53,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7510,2025-11-23T11:25:54,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7511,2025-11-23T11:25:54,0.9925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7512,2025-11-23T11:25:55,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7513,2025-11-23T11:25:55,0.0325,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7514,2025-11-23T11:25:56,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7516,2025-11-23T11:25:58,0.12,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7517,2025-11-23T11:25:58,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7518,2025-11-23T11:25:59,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7519,2025-11-23T11:25:59,0.32,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7520,2025-11-23T11:26:00,0.1,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7521,2025-11-23T11:26:00,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7523,2025-11-23T11:26:01,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7524,2025-11-23T11:26:02,0.0325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7525,2025-11-23T11:26:03,0.99,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7526,2025-11-23T11:26:04,0.035,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7527,2025-11-23T11:26:04,0.205,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7528,2025-11-23T11:26:04,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7529,2025-11-23T11:26:05,0.0375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7530,2025-11-23T11:26:05,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7531,2025-11-23T11:26:06,0.045,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7532,2025-11-23T11:26:06,0.1,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7533,2025-11-23T11:26:07,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7538,2025-11-23T11:26:10,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7541,2025-11-23T11:26:12,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7543,2025-11-23T11:26:13,0.12,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7545,2025-11-23T11:26:14,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7550,2025-11-23T11:26:16,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7559,2025-11-23T11:26:22,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7563,2025-11-23T11:26:24,0.115,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7580,2025-11-23T11:26:34,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7586,2025-11-23T11:26:37,0.0375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7592,2025-11-23T11:26:41,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7615,2025-11-23T11:26:51,0.03,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7619,2025-11-23T11:26:54,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7624,2025-11-23T11:26:57,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7637,2025-11-23T11:27:06,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7646,2025-11-23T11:27:11,0.115,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7651,2025-11-23T11:27:14,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7658,2025-11-23T11:27:19,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7660,2025-11-23T11:27:20,0.12,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7662,2025-11-23T11:27:21,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7673,2025-11-23T11:27:28,0.04,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7681,2025-11-23T11:27:33,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7687,2025-11-23T11:27:38,0.115,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7688,2025-11-23T11:27:38,0.1175,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7695,2025-11-23T11:27:42,0.0825,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7700,2025-11-23T11:27:46,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7705,2025-11-23T11:27:50,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7710,2025-11-23T11:27:52,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7720,2025-11-23T11:27:57,0.32,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7721,2025-11-23T11:27:57,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7722,2025-11-23T11:27:58,0.055,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7723,2025-11-23T11:27:58,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7724,2025-11-23T11:28:00,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7725,2025-11-23T11:28:00,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7726,2025-11-23T11:28:01,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7727,2025-11-23T11:28:01,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7729,2025-11-23T11:28:02,0.32,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7730,2025-11-23T11:28:05,0.12,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7731,2025-11-23T11:28:06,0.2125,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7732,2025-11-23T11:28:06,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7733,2025-11-23T11:28:07,0.2125,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7734,2025-11-23T11:28:07,0.1375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7735,2025-11-23T11:28:08,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7737,2025-11-23T11:28:09,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7741,2025-11-23T11:28:11,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7742,2025-11-23T11:28:12,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7744,2025-11-23T11:28:13,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7745,2025-11-23T11:28:13,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7746,2025-11-23T11:28:14,0.355,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7747,2025-11-23T11:28:16,0.205,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7748,2025-11-23T11:28:16,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7749,2025-11-23T11:28:17,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7751,2025-11-23T11:28:18,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7752,2025-11-23T11:28:18,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7753,2025-11-23T11:28:20,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7754,2025-11-23T11:28:20,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7756,2025-11-23T11:28:21,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7757,2025-11-23T11:28:23,0.1425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7758,2025-11-23T11:28:23,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7759,2025-11-23T11:28:25,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7760,2025-11-23T11:28:25,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7761,2025-11-23T11:28:26,0.2475,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7762,2025-11-23T11:28:26,0.1375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7763,2025-11-23T11:28:27,0.1375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7764,2025-11-23T11:28:27,0.1925,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7765,2025-11-23T11:28:28,0.32,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7766,2025-11-23T11:28:28,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7767,2025-11-23T11:28:29,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7768,2025-11-23T11:28:29,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7769,2025-11-23T11:28:30,0.1175,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7770,2025-11-23T11:28:30,0.115,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7772,2025-11-23T11:28:32,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7773,2025-11-23T11:28:33,0.115,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7774,2025-11-23T11:28:33,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7775,2025-11-23T11:28:34,0.115,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7776,2025-11-23T11:28:34,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7777,2025-11-23T11:28:35,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7779,2025-11-23T11:28:36,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7780,2025-11-23T11:28:36,0.3875,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7782,2025-11-23T11:28:38,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7783,2025-11-23T11:28:39,0.1175,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7784,2025-11-23T11:28:39,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7785,2025-11-23T11:28:40,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7786,2025-11-23T11:28:40,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7789,2025-11-23T11:28:42,0.18,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7790,2025-11-23T11:28:42,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7791,2025-11-23T11:28:43,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7792,2025-11-23T11:28:43,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7793,2025-11-23T11:28:44,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7794,2025-11-23T11:28:44,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7795,2025-11-23T11:28:46,0.355,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7798,2025-11-23T11:28:47,0.1175,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7799,2025-11-23T11:28:48,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7800,2025-11-23T11:28:48,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7802,2025-11-23T11:28:49,0.3875,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7803,2025-11-23T11:28:50,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7817,2025-11-23T11:28:58,0.0325,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7821,2025-11-23T11:29:01,0.205,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7835,2025-11-23T11:29:08,0.035,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7843,2025-11-23T11:29:13,0.12,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7846,2025-11-23T11:29:15,0.045,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7858,2025-11-23T11:29:22,0.1025,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7859,2025-11-23T11:29:22,0.12,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7871,2025-11-23T11:29:29,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7894,2025-11-23T11:29:43,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7906,2025-11-23T11:29:50,0.0525,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7932,2025-11-23T11:30:05,0.1025,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7933,2025-11-23T11:30:06,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7944,2025-11-23T11:30:11,0.1175,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7949,2025-11-23T11:30:15,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7953,2025-11-23T11:30:17,0.355,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7955,2025-11-23T11:30:18,0.1375,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7968,2025-11-23T11:30:26,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
7969,2025-11-23T11:30:26,0.2475,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
7984,2025-11-23T11:30:35,0.05,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8013,2025-11-23T11:30:54,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8017,2025-11-23T11:30:56,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8019,2025-11-23T11:30:57,0.0475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8022,2025-11-23T11:31:00,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8029,2025-11-23T11:31:03,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8030,2025-11-23T11:31:04,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8037,2025-11-23T11:31:07,0.2475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8049,2025-11-23T11:31:16,0.05,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8056,2025-11-23T11:31:19,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8071,2025-11-23T11:31:28,0.0425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8072,2025-11-23T11:31:29,0.32,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8075,2025-11-23T11:31:30,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8079,2025-11-23T11:31:33,0.0475,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8086,2025-11-23T11:31:37,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8094,2025-11-23T11:31:42,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8105,2025-11-23T11:31:48,0.0425,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8106,2025-11-23T11:31:49,0.0425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8109,2025-11-23T11:31:50,0.355,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8111,2025-11-23T11:31:51,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8116,2025-11-23T11:31:55,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8139,2025-11-23T11:32:09,0.035,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8148,2025-11-23T11:32:15,0.045,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8156,2025-11-23T11:32:19,0.0325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8158,2025-11-23T11:32:20,0.3875,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8160,2025-11-23T11:32:21,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8168,2025-11-23T11:32:26,0.2325,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8169,2025-11-23T11:32:26,0.1,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8174,2025-11-23T11:32:30,1.0,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8184,2025-11-23T11:32:35,0.075,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8186,2025-11-23T11:32:36,0.0425,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8197,2025-11-23T11:32:42,0.2125,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8204,2025-11-23T11:32:47,0.04,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8206,2025-11-23T11:32:48,0.44,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8208,2025-11-23T11:32:50,0.12,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8213,2025-11-23T11:32:52,0.0275,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8219,2025-11-23T11:32:56,0.0375,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8221,2025-11-23T11:32:57,0.1025,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8237,2025-11-23T11:33:07,0.32,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8244,2025-11-23T11:33:11,0.0675,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8272,2025-11-23T11:33:29,0.44,CONFIRMED_LEGIT,YES,AUTO_DEMO,2025-11-24T20:35:26
8275,2025-11-23T11:33:30,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8282,2025-11-23T11:33:35,0.1,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
8283,2025-11-23T11:33:35,0.315,CONFIRMED_FRAUD,NO,AUTO_DEMO,2025-11-24T20:35:26
